"","thr","scale","shape","len","time","timeX"
"99",1.05549887339406,0.610575003941992,-0.189186007206986,300,0.391300201416016,0.393537998199463
"100",0.414303096891583,0.797803434636407,-0.220102942147834,700,0.372339248657227,0.374927759170532
"101",-0.0294145587259614,1.03071536223653,-0.297946296712949,1000,0.387770414352417,0.394382476806641
"102",-0.0130315669474591,1.09131780309511,-0.329819542630039,1000,0.542073249816895,0.546448945999146
"103",-0.0199388229826708,0.997791425903358,-0.236496883339704,1000,0.411197900772095,0.41669750213623
"104",0.524415045532007,0.762352035904212,-0.18172702041034,600,0.39213490486145,0.394696950912476
"105",0.00492926460594741,0.999125830854435,-0.260924710922718,1000,0.383062601089478,0.389308214187622
"106",-0.000181558528051562,1.05765523121487,-0.326943989677058,1000,0.401861429214478,0.406779289245605
"107",1.29084895634333,0.478340664674851,-0.0991563787620002,200,0.6176917552948,0.619249820709229
"108",-0.00879223554200963,1.00310817741041,-0.315700777380094,1000,0.42657208442688,0.430445909500122
"109",-0.00415178299580576,1.04078283325411,-0.293254372139893,1000,0.412362575531006,0.417195081710815
"110",-0.0534287109876957,0.996683959519873,-0.259540740427024,1000,0.518692493438721,0.530365228652954
"111",-0.0201492965552088,0.914365735989728,-0.203366060541996,1000,0.391072273254395,0.394874811172485
"112",0.897963817528959,0.593740187676553,-0.118603078184679,400,0.386645793914795,0.388701200485229
"113",1.11362240613547,0.505168740390885,-0.103425433500455,300,0.456099271774292,0.457380771636963
"114",0.00517814194386183,1.03627751913416,-0.279450023745163,1000,0.376772880554199,0.380823373794556
"115",0.387002536679354,0.79099537723257,-0.185615491565973,700,0.394687414169312,0.397362947463989
"116",0.0152650251345264,0.999433777793671,-0.275047481025906,1000,0.778392314910889,0.783135890960693
"117",0.0189303122352076,1.02003976950583,-0.299974963199502,1000,0.390799760818481,0.394379377365112
"118",0.00472834354674866,1.02228489373223,-0.290020918156337,1000,0.593942642211914,0.602567434310913
"119",0.018831341553312,1.01998007187369,-0.295345565831951,1000,0.412051677703857,0.418588399887085
"120",0.38954196074193,0.818835098624728,-0.195075096646933,700,0.411726951599121,0.41532301902771
"121",0.657614405884932,0.662707475056592,-0.155404050472005,500,0.41702938079834,0.41919469833374
"122",0.0184405444783448,1.04269770273796,-0.329151898344971,1000,0.446054935455322,0.454035520553589
"123",0.876771709488101,0.640218218584218,-0.164123752348395,400,0.420709848403931,0.422607898712158
"124",-0.0500523892795136,1.0454036034184,-0.290201275319972,1000,0.449290037155151,0.454123258590698
"125",0.675203097532176,0.696706645195489,-0.197428572907749,500,0.435650110244751,0.438193082809448
"126",0.8904391908551,0.592535339748124,-0.0985553422345394,400,0.443442821502686,0.44563627243042
"127",0.380339173575113,0.833484967057019,-0.266149824067739,700,0.409172534942627,0.412214756011963
"128",-0.0400014487552998,1.03978917313314,-0.300143516412226,1000,0.43441104888916,0.44135570526123
"129",-0.0313235488749573,1.00995153674111,-0.259530699585658,1000,0.419684886932373,0.424056768417358
"130",1.33884906277563,0.448311454662498,-0.0234099002664626,200,0.436833143234253,0.437838554382324
"131",-0.03893939121321,1.0101440848417,-0.29186948238722,1000,0.434424638748169,0.438494205474854
"132",0.406782178855682,0.814949346095914,-0.236104809091518,700,0.417749404907227,0.420587062835693
"133",1.02552951384455,0.572092721349594,-0.100002987559015,300,0.4421546459198,0.444291114807129
"134",1.62843739546966,0.347021316976644,0.0321597032955836,100,0.458729267120361,0.459380388259888
"135",1.64704900779666,0.438482796898866,-0.0575139673971946,100,0.435149669647217,0.435866117477417
"136",0.846646853248454,0.639112730675291,-0.170055338997861,400,0.413990020751953,0.415779829025269
"137",0.00703960796061344,1.05622138124961,-0.320037329634614,1000,0.456888675689697,0.461303472518921
"138",0.230230562594663,0.85970577494802,-0.223062719375634,800,0.486122608184814,0.491100072860718
"139",0.282185782237485,0.799118733221833,-0.183182966838786,800,0.413892030715942,0.417073011398315
"140",-0.0303130930259542,1.11256382730513,-0.341643437950687,1000,0.420314311981201,0.425233602523804
"141",1.32075774870679,0.470780543297965,-0.0550491549664401,200,0.452644109725952,0.454027414321899
"142",0.0231085925415688,1.00502219255389,-0.247626949651096,1000,0.43060302734375,0.435991287231445
"143",1.00873976508399,0.582177570125978,-0.257772808802407,300,0.476267099380493,0.477736234664917
"144",0.702013565188894,0.699528014152285,-0.194198610397113,500,0.403110027313232,0.405235052108765
"145",1.03879688461935,0.502644003532425,-0.121647661029632,300,0.430927515029907,0.432300567626953
"146",0.000531501289445485,1.01521369705991,-0.300403887371042,1000,0.469076633453369,0.474586963653564
"147",1.32399590154072,0.504054067304457,-0.0851361168337532,200,0.420459747314453,0.421523332595825
"148",-0.00609870169344668,1.0188795796402,-0.26945269977146,1000,0.426101922988892,0.432144403457642
"149",0.0109320466290373,0.988032891495067,-0.239821933270613,1000,0.43049430847168,0.435669422149658
"150",1.07698620436924,0.580673013058916,-0.217639604761696,300,0.445741653442383,0.447217464447021
"151",-0.0103392808721108,0.988663724797629,-0.289234690610816,1000,0.425251483917236,0.429362535476685
"152",-0.0211407127477568,1.04875025221251,-0.270337744603892,1000,0.413910865783691,0.418568134307861
"153",0.216719139922642,0.903809557744603,-0.3016619444145,800,0.429008722305298,0.434189796447754
"154",0.847654129530773,0.635541403767075,-0.155122379899244,400,0.424807071685791,0.426521301269531
"155",0.5576465180409,0.653947832517686,-0.120787519267635,600,0.415945768356323,0.418422937393188
"156",1.08557955571953,0.535487749206438,-0.14771671055753,300,0.419395446777344,0.420851707458496
"157",0.699477133262276,0.727717559721513,-0.220270788054365,500,0.426744222640991,0.428852081298828
"158",0.485142158482527,0.767924674806624,-0.183168164392574,600,0.411192893981934,0.413718700408936
"159",0.293857070388716,0.95023118552319,-0.306799197889259,800,0.410861015319824,0.413864612579346
"160",0.0754475300090168,1.02857488403539,-0.299780942852613,1000,0.430922746658325,0.436984062194824
"161",0.891467890246623,0.558321954151885,-0.140616863520753,400,0.47504448890686,0.476870775222778
"162",0.0194664972838034,0.975854710496464,-0.251509817303087,1000,0.4210205078125,0.427210569381714
"163",0.697972869216564,0.671547785157181,-0.176049196333003,500,0.533077001571655,0.535362958908081
"164",0.0407471676728711,0.9662213365352,-0.273599396377505,1000,0.452625751495361,0.457064151763916
"165",0.888765707678811,0.629424149809425,-0.154795930598934,400,0.438766956329346,0.440611839294434
"166",0.74297979065916,0.644254939269099,-0.144862527351393,500,0.584564447402954,0.586593151092529
"167",0.00226207842003056,0.926145980338968,-0.23668018661506,1000,0.433236122131348,0.437234163284302
"168",1.66735124488298,0.6939964025703,-0.423602029248668,100,0.44736647605896,0.448167562484741
"169",-0.00497945687012839,0.991611101936482,-0.228918212065477,1000,0.435547113418579,0.442152738571167
"170",0.291800855134667,0.907644691991637,-0.258250866292098,800,0.449313640594482,0.452386617660522
